o,1,203730.0,1543577424.7662754
o,3,203730.0,1543577424.7712743
p,1,203730.0,1543577424.8867188
p,2,135820.0,1543577424.8867466
p,3,203730.0,1543577424.8867605
o,1,124684.5,1543577425.2601326
o,3,124684.5,1543577425.2690039
o,2,83123.0,1543577425.272053
p,1,124684.5,1543577425.3904302
p,2,83123.0,1543577425.3904512
p,3,124684.5,1543577425.3904605
o,1,132439.5,1543577425.7644782
o,2,88293.0,1543577425.7690454
o,3,132439.5,1543577425.7726226
c,2,88293.0,1543577426.1300533
o,2,112119.0,1543577426.2639563
o,1,168178.5,1543577426.2685504
o,3,168178.5,1543577426.2727017
c,3,168178.5,1543577426.277318
p,1,168178.5,1543577426.395986
p,2,112119.0,1543577426.3960133
p,3,168178.5,1543577426.396026
c,1,168178.5,1543577426.6129627
o,1,147066.0,1543577426.7776966
o,3,147066.0,1543577426.785343
o,2,98044.0,1543577426.7895765
p,1,147066.0,1543577426.9207413
p,2,98044.0,1543577426.9207668
p,3,147066.0,1543577426.9207788
o,2,92128.0,1543577427.2796886
o,1,138192.0,1543577427.282765
o,3,138192.0,1543577427.287202
o,2,141989.0,1543577427.7800276
o,3,212983.5,1543577427.7830396
o,1,212983.5,1543577427.786596
p,1,212983.5,1543577427.9290478
p,2,141989.0,1543577427.9291813
p,3,212983.5,1543577427.9291968
o,2,146132.0,1543577428.281343
o,1,219198.0,1543577428.2842805
o,3,219198.0,1543577428.2885358
p,1,219198.0,1543577428.4341736
p,2,146132.0,1543577428.4342017
p,3,219198.0,1543577428.4342153
c,2,146132.0,1543577428.6351438
c,3,219198.0,1543577428.798409
o,2,129920.0,1543577428.8124301
o,3,194880.0,1543577428.8162403
o,1,194880.0,1543577428.824194
c,1,194880.0,1543577429.1386313
o,3,209574.0,1543577429.2931523
o,2,139716.0,1543577429.2960718
o,1,209574.0,1543577429.306277
p,1,209574.0,1543577429.4397128
p,2,139716.0,1543577429.4397345
p,3,209574.0,1543577429.4397435
o,1,306226.5,1543577430.3373184
o,3,306226.5,1543577430.340673
o,2,204151.0,1543577430.344036
p,1,306226.5,1543577430.394677
p,2,204151.0,1543577430.3947215
p,3,306226.5,1543577430.3947356
o,1,164874.0,1543577430.8446412
o,2,109916.0,1543577430.849767
o,3,164874.0,1543577430.8547947
p,1,164874.0,1543577430.9000113
p,2,109916.0,1543577430.900041
p,3,164874.0,1543577430.9000556
c,2,109916.0,1543577431.14075
c,3,164874.0,1543577431.305044
o,1,139014.0,1543577431.3398194
o,2,92676.0,1543577431.3433437
o,3,139014.0,1543577431.3467748
p,1,139014.0,1543577431.4066186
p,2,92676.0,1543577431.406647
p,3,139014.0,1543577431.4066567
c,1,139014.0,1543577431.647293
o,2,102144.0,1543577431.8443072
o,1,153216.0,1543577431.8483195
o,3,153216.0,1543577431.851865
o,1,157656.0,1543577432.345773
o,2,105104.0,1543577432.3488185
o,3,157656.0,1543577432.3535936
p,1,157656.0,1543577432.4294856
p,2,105104.0,1543577432.4295127
p,3,157656.0,1543577432.4295256
o,2,134421.0,1543577432.8494477
o,1,201631.5,1543577432.8520768
o,3,201631.5,1543577432.8557546
p,1,201631.5,1543577432.9541626
p,2,134421.0,1543577432.9541903
p,3,201631.5,1543577432.9542036
o,1,166734.0,1543577433.348298
o,2,111156.0,1543577433.3515322
o,3,166734.0,1543577433.3556964
c,2,111156.0,1543577433.6467261
c,3,166734.0,1543577433.8099878
o,1,210982.5,1543577433.8526456
o,2,140655.0,1543577433.8569334
o,3,214384.5,1543577433.8618765
p,1,210982.5,1543577433.9692721
p,2,140655.0,1543577433.969302
p,3,214384.5,1543577433.96931
c,1,210982.5,1543577434.1528807
o,2,124224.0,1543577434.3537388
o,3,182934.0,1543577434.3586779
o,1,178048.5,1543577434.3637118
p,1,178048.5,1543577434.4790533
p,2,124224.0,1543577434.4790955
p,3,182934.0,1543577434.4791083
o,2,102284.0,1543577434.8541753
o,3,153426.0,1543577434.8578546
o,1,161713.5,1543577434.8621554
o,1,195307.5,1543577435.35814
o,2,130205.0,1543577435.361532
o,3,195307.5,1543577435.3654494
p,1,195307.5,1543577435.4833074
p,2,130205.0,1543577435.4833338
p,3,195307.5,1543577435.4833472
o,3,165558.0,1543577435.8567567
o,1,165558.0,1543577435.8600864
o,2,110372.0,1543577435.8638663
p,1,165558.0,1543577435.9876883
p,2,110372.0,1543577435.9877148
p,3,165558.0,1543577435.9877279
c,2,110372.0,1543577436.1573894
c,3,165558.0,1543577436.3143187
o,1,81877.5,1543577436.359631
o,3,81877.5,1543577436.3625078
o,2,54585.0,1543577436.3652797
p,1,81877.5,1543577436.4958596
p,2,54585.0,1543577436.4958901
p,3,81877.5,1543577436.495903
c,1,81877.5,1543577436.6582751
o,2,95788.0,1543577436.865826
o,3,143682.0,1543577436.870747
o,1,143682.0,1543577436.8749585
o,3,158427.0,1543577437.3655798
o,2,105618.0,1543577437.3683047
o,1,152610.0,1543577437.3748398
p,1,152610.0,1543577437.5042357
p,2,105618.0,1543577437.5045085
p,3,158427.0,1543577437.5045223
o,1,216661.5,1543577437.865906
o,3,214912.5,1543577437.8692336
o,2,143275.0,1543577437.8729122
p,1,216661.5,1543577438.0103657
p,2,143275.0,1543577438.010416
p,3,214912.5,1543577438.0104308
o,3,124086.0,1543577438.365695
o,1,128154.0,1543577438.3683136
o,2,82724.0,1543577438.3715081
c,2,82724.0,1543577438.6657598
c,3,124086.0,1543577438.8186598
o,3,139558.5,1543577438.8719983
o,2,93039.0,1543577438.8767955
o,1,139558.5,1543577438.8803504
p,1,139558.5,1543577439.0143209
p,2,93039.0,1543577439.0143478
p,3,139558.5,1543577439.014361
c,1,139558.5,1543577439.1631315
o,2,101361.0,1543577439.3732316
o,3,152041.5,1543577439.3817158
o,1,152041.5,1543577439.387989
p,1,152041.5,1543577439.520278
p,2,101361.0,1543577439.5203118
p,3,152041.5,1543577439.520326
o,1,342939.0,1543577440.4114654
o,3,342939.0,1543577440.4209716
o,2,228626.0,1543577440.4346316
p,1,342939.0,1543577440.5120924
p,2,228626.0,1543577440.5121284
p,3,342939.0,1543577440.5121403
o,1,175365.0,1543577440.9015038
o,2,116910.0,1543577440.9047265
o,3,175365.0,1543577440.9082232
p,1,175365.0,1543577441.0162437
p,2,116910.0,1543577441.0162745
p,3,175365.0,1543577441.0162897
c,2,116910.0,1543577441.1802275
c,3,175365.0,1543577441.3246057
o,2,107725.0,1543577441.403316
o,3,161587.5,1543577441.4110453
o,1,161490.0,1543577441.4159906
p,1,161490.0,1543577441.5222304
p,2,107725.0,1543577441.5222795
p,3,161587.5,1543577441.5222936
c,1,161490.0,1543577441.671114
o,1,170463.0,1543577441.9015014
o,2,113577.0,1543577441.904454
o,3,170365.5,1543577441.907772
o,1,165345.0,1543577442.4085138
o,2,110230.0,1543577442.415923
o,3,165345.0,1543577442.4203804
p,1,165345.0,1543577442.565322
p,2,110230.0,1543577442.5653517
p,3,165345.0,1543577442.565366
o,1,172531.5,1543577442.9047918
o,3,172531.5,1543577442.9075227
o,2,115021.0,1543577442.9113138
p,1,172531.5,1543577443.0709689
p,2,115021.0,1543577443.0710242
p,3,172531.5,1543577443.0710561
o,3,167829.0,1543577443.4069839
o,2,111886.0,1543577443.4094894
o,1,166528.5,1543577443.413258
c,2,111886.0,1543577443.6859636
c,3,167829.0,1543577443.8292437
o,3,159358.5,1543577443.9242213
o,1,160659.0,1543577443.9290347
o,2,106239.0,1543577443.9403472
p,1,160659.0,1543577444.0751517
p,2,106239.0,1543577444.075173
p,3,159358.5,1543577444.0751824
c,1,160659.0,1543577444.1787791
o,2,102593.0,1543577444.4186287
o,1,153889.5,1543577444.4210935
o,3,153889.5,1543577444.4248369
p,1,153889.5,1543577444.5782957
p,2,102593.0,1543577444.5783236
p,3,153889.5,1543577444.5783372
o,3,136465.5,1543577444.9302218
o,1,122461.5,1543577444.9434628
o,2,81641.0,1543577444.9500477
o,2,121548.0,1543577445.4231122
o,1,178321.5,1543577445.4259868
o,3,168318.0,1543577445.4292192
p,1,178321.5,1543577445.581949
p,2,121548.0,1543577445.5819733
p,3,168318.0,1543577445.581986
o,3,122977.5,1543577445.8855808
o,1,126978.0,1543577445.888131
o,2,81985.0,1543577445.8913898
p,1,126978.0,1543577446.0476117
p,2,81985.0,1543577446.0476367
p,3,122977.5,1543577446.0476458
c,2,81985.0,1543577446.1546774
c,3,122977.5,1543577446.2959733
o,1,183315.0,1543577446.388577
o,2,122210.0,1543577446.3913789
o,3,183315.0,1543577446.3964093
p,1,183315.0,1543577446.5534008
p,2,122210.0,1543577446.55343
p,3,183315.0,1543577446.553439
c,1,183315.0,1543577446.6495159
o,1,230860.5,1543577446.9118888
o,3,230860.5,1543577446.9257026
o,2,153907.0,1543577446.9415011
o,1,152691.0,1543577447.3935337
o,2,101794.0,1543577447.3989108
o,3,152691.0,1543577447.4026716
p,1,152691.0,1543577447.5584693
p,2,101794.0,1543577447.558496
p,3,152691.0,1543577447.5585067
o,1,185110.5,1543577447.8965673
o,2,123407.0,1543577447.9059808
o,3,185110.5,1543577447.9160242
p,1,185110.5,1543577448.0650568
p,2,123407.0,1543577448.065087
p,3,185110.5,1543577448.0651011
o,1,202617.0,1543577448.395207
o,2,135078.0,1543577448.397751
o,3,202617.0,1543577448.402354
c,2,135078.0,1543577448.6610842
c,3,202617.0,1543577448.8066137
o,1,164379.0,1543577448.8973868
o,3,164379.0,1543577448.9005365
o,2,109586.0,1543577448.9042566
p,1,164379.0,1543577449.0732436
p,2,109586.0,1543577449.0732667
p,3,164379.0,1543577449.0732791
c,1,164379.0,1543577449.158945
o,3,149631.0,1543577449.3988304
o,1,149631.0,1543577449.4028149
o,2,99754.0,1543577449.4064808
p,1,149631.0,1543577449.582059
p,2,99754.0,1543577449.582078
p,3,149631.0,1543577449.5820863
o,3,380169.0,1543577450.5174427
o,1,372820.5,1543577450.5231936
o,2,250996.0,1543577450.528492
p,1,372820.5,1543577450.536632
p,2,250996.0,1543577450.53666
p,3,380169.0,1543577450.536673
o,1,145518.0,1543577451.0235987
o,3,138169.5,1543577451.0351753
o,2,94563.0,1543577451.0513134
p,1,145518.0,1543577451.058158
p,2,94563.0,1543577451.0583973
p,3,138169.5,1543577451.0584147
c,2,94563.0,1543577451.1703787
c,3,138169.5,1543577451.3139694
o,1,166138.5,1543577451.5163958
o,3,166441.5,1543577451.5207784
o,2,110759.0,1543577451.5241451
p,1,166138.5,1543577451.563644
p,2,110759.0,1543577451.563673
p,3,166441.5,1543577451.563687
c,1,166138.5,1543577451.6665077
o,1,101541.0,1543577452.0169563
o,3,101238.0,1543577452.0249987
o,2,67694.0,1543577452.0355525
o,1,151626.0,1543577452.5201757
o,2,101084.0,1543577452.5247352
o,3,151626.0,1543577452.5318837
p,1,151626.0,1543577452.5732715
p,2,101084.0,1543577452.5733
p,3,151626.0,1543577452.573313
o,2,104979.0,1543577453.019079
o,1,157468.5,1543577453.0239663
o,3,157468.5,1543577453.029231
p,1,157468.5,1543577453.090293
p,2,104979.0,1543577453.09032
p,3,157468.5,1543577453.0903342
o,3,117871.5,1543577453.5206385
o,1,117871.5,1543577453.526262
o,2,78581.0,1543577453.5303025
c,2,78581.0,1543577453.6774125
c,3,117871.5,1543577453.822407
o,2,153729.0,1543577454.0234618
o,3,230593.5,1543577454.0268435
o,1,230593.5,1543577454.030026
p,1,230593.5,1543577454.1119697
p,2,153729.0,1543577454.1119995
p,3,230593.5,1543577454.1120129
c,1,230593.5,1543577454.17301
o,3,160083.0,1543577454.5265725
o,2,106722.0,1543577454.5304773
o,1,160083.0,1543577454.534127
p,1,160083.0,1543577454.618498
p,2,106722.0,1543577454.6185777
p,3,160083.0,1543577454.618767
o,1,153703.5,1543577455.0272593
o,2,102469.0,1543577455.0307212
o,3,153703.5,1543577455.033792
o,3,165048.0,1543577455.528071
o,2,110032.0,1543577455.5313926
o,1,165048.0,1543577455.5355186
p,1,165048.0,1543577455.624149
p,2,110032.0,1543577455.624184
p,3,165048.0,1543577455.6242
o,3,146959.5,1543577456.0298097
o,1,146959.5,1543577456.0332596
o,2,97973.0,1543577456.0364866
p,1,146959.5,1543577456.1344855
p,2,97973.0,1543577456.13451
p,3,146959.5,1543577456.134522
c,2,97973.0,1543577456.2074661
c,3,146959.5,1543577456.3457766
o,1,136642.5,1543577456.5634844
o,2,93662.0,1543577456.56855
o,3,140493.0,1543577456.576676
p,1,136642.5,1543577456.6577914
p,2,93662.0,1543577456.6578205
p,3,140493.0,1543577456.6578345
c,1,136642.5,1543577456.67986
o,1,138910.5,1543577457.0352607
o,3,135060.0,1543577457.0383656
o,2,90040.0,1543577457.0433655
o,1,221022.0,1543577457.5436788
o,3,224418.0,1543577457.5490565
o,2,149612.0,1543577457.5527692
p,1,221022.0,1543577457.6625633
p,2,149612.0,1543577457.662592
p,3,224418.0,1543577457.6626058
o,1,129595.5,1543577458.0385308
o,2,84133.0,1543577458.0415802
o,3,126199.5,1543577458.0452852
p,1,129595.5,1543577458.1663947
p,2,84133.0,1543577458.1664245
p,3,126199.5,1543577458.1664379
o,1,115617.0,1543577458.562503
o,3,124360.5,1543577458.5691535
o,2,82907.0,1543577458.584209
c,2,82907.0,1543577458.719789
c,3,124360.5,1543577458.85263
o,1,165099.0,1543577459.0463796
o,2,104237.0,1543577459.0494325
o,3,156355.5,1543577459.053007
p,1,165099.0,1543577459.170374
p,2,104237.0,1543577459.170429
p,3,156355.5,1543577459.170443
c,1,165099.0,1543577459.1864088
o,1,170622.0,1543577459.572833
o,2,113822.0,1543577459.577276
o,3,175783.5,1543577459.5875118
p,1,170622.0,1543577459.6767104
p,2,113822.0,1543577459.6767402
p,3,175783.5,1543577459.6768107
o,1,352048.5,1543577460.5377924
o,3,346887.0,1543577460.542752
o,2,234625.0,1543577460.5526245
p,1,352048.5,1543577460.5642314
p,2,234625.0,1543577460.5642593
p,3,346887.0,1543577460.5642729
o,1,148750.5,1543577461.0399761
o,2,99167.0,1543577461.0486295
o,3,148750.5,1543577461.0529206
p,1,148750.5,1543577461.069082
p,2,99167.0,1543577461.0691085
p,3,148750.5,1543577461.0691223
c,2,99167.0,1543577461.224908
c,3,148750.5,1543577461.357978
o,1,159997.5,1543577461.5438433
o,2,106665.0,1543577461.5516374
o,3,159997.5,1543577461.5568345
p,1,159997.5,1543577461.5727627
p,2,106665.0,1543577461.5728014
p,3,159997.5,1543577461.5728357
c,1,159997.5,1543577461.6919167
o,3,169242.0,1543577462.052444
o,1,169242.0,1543577462.0614684
o,2,112828.0,1543577462.071439
o,1,148764.0,1543577462.544714
o,2,99176.0,1543577462.5484552
o,3,148764.0,1543577462.555609
p,1,148764.0,1543577462.5768602
p,2,99176.0,1543577462.5768862
p,3,148764.0,1543577462.576899
o,1,109384.5,1543577463.0467987
o,2,72923.0,1543577463.062028
o,3,109384.5,1543577463.065121
p,1,109384.5,1543577463.0806267
p,2,72923.0,1543577463.0806558
p,3,109384.5,1543577463.080669
o,1,169603.5,1543577463.5465598
o,3,169603.5,1543577463.554241
o,2,113069.0,1543577463.559086
c,2,113069.0,1543577463.73174
c,3,169603.5,1543577463.8704383
o,1,190123.5,1543577464.075025
p,1,190123.5,1543577464.091438
p,2,113069.0,1543577464.0914679
p,3,169603.5,1543577464.091565
o,3,190123.5,1543577464.0963094
o,2,126749.0,1543577464.1014993
c,1,190123.5,1543577464.1990182
o,1,189172.5,1543577464.5497863
o,2,126115.0,1543577464.553916
o,3,189172.5,1543577464.5580566
p,1,189172.5,1543577464.5962005
p,2,126115.0,1543577464.5962262
p,3,189172.5,1543577464.5962389
o,1,152834.5,1543577465.0534828
o,3,153016.5,1543577465.0588124
o,2,102011.0,1543577465.067183
o,1,114935.0,1543577465.5529463
o,3,114753.0,1543577465.5585866
o,2,76502.0,1543577465.5670018
p,1,114935.0,1543577465.6337256
p,2,76502.0,1543577465.6337528
p,3,114753.0,1543577465.6337652
o,1,143754.0,1543577466.0550318
o,3,143754.0,1543577466.0610027
o,2,95836.0,1543577466.066736
p,1,143754.0,1543577466.139487
p,2,95836.0,1543577466.1395597
p,3,143754.0,1543577466.1395736
c,2,95836.0,1543577466.2374477
c,3,143754.0,1543577466.3783839
o,1,158229.0,1543577466.5544372
o,3,158229.0,1543577466.5637386
o,2,105486.0,1543577466.5675337
p,1,158229.0,1543577466.6451995
p,2,105486.0,1543577466.6452308
p,3,158229.0,1543577466.6452603
c,1,158229.0,1543577466.7034626
o,1,172759.5,1543577467.0738192
o,2,117813.0,1543577467.0902405
o,3,175399.5,1543577467.1040335
o,1,141621.0,1543577467.5570838
o,3,138981.0,1543577467.5634103
o,2,91774.0,1543577467.5665004
p,1,141621.0,1543577467.649698
p,2,91774.0,1543577467.6497262
p,3,138981.0,1543577467.6498494
o,1,130160.0,1543577468.0593495
o,3,132147.0,1543577468.0632036
o,2,88098.0,1543577468.0733619
p,1,130160.0,1543577468.1547766
p,2,88098.0,1543577468.154805
p,3,132147.0,1543577468.154817
o,3,136393.5,1543577468.5619516
o,1,138380.5,1543577468.565152
o,2,90929.0,1543577468.569208
c,2,90929.0,1543577468.7421253
c,3,136393.5,1543577468.8855107
o,1,151222.5,1543577469.0629086
o,2,100815.0,1543577469.0677028
o,3,151222.5,1543577469.0733683
p,1,151222.5,1543577469.1631598
p,2,100815.0,1543577469.1631844
p,3,151222.5,1543577469.1631963
c,1,151222.5,1543577469.2103577
o,1,123217.5,1543577469.5688598
o,2,82145.0,1543577469.5816123
o,3,123217.5,1543577469.5863388
p,1,123217.5,1543577469.6724236
p,2,82145.0,1543577469.6724515
p,3,123217.5,1543577469.6724637
o,2,200075.0,1543577470.566926
o,1,300112.5,1543577470.5704854
o,3,300112.5,1543577470.5737803
p,1,300112.5,1543577470.6391501
p,2,200075.0,1543577470.6391776
p,3,300112.5,1543577470.6391892
o,3,170938.5,1543577471.0683331
o,1,170938.5,1543577471.0727086
o,2,113959.0,1543577471.07594
p,1,170938.5,1543577471.1466613
p,2,113959.0,1543577471.1466818
p,3,170938.5,1543577471.1466908
c,2,113959.0,1543577471.2512074
c,3,170938.5,1543577471.3905628
o,1,128877.0,1543577471.5766602
o,3,129160.5,1543577471.5948527
o,2,88062.5,1543577471.61374
p,1,128877.0,1543577471.6544054
p,2,88062.5,1543577471.6544359
p,3,129160.5,1543577471.6544514
c,1,128877.0,1543577471.7188563
o,1,166114.5,1543577472.07064
o,2,108598.5,1543577472.0771303
o,3,165831.0,1543577472.0809467
o,1,192469.5,1543577472.5773687
o,2,128313.0,1543577472.591426
o,3,192469.5,1543577472.602746
p,1,192469.5,1543577472.660054
p,2,128313.0,1543577472.660082
p,3,192469.5,1543577472.660096
o,2,102537.0,1543577473.0741944
o,1,153805.5,1543577473.0781872
o,3,153805.5,1543577473.083003
p,1,153805.5,1543577473.1647475
p,2,102537.0,1543577473.1647882
p,3,153805.5,1543577473.1647978
o,1,165738.0,1543577473.579901
o,3,165738.0,1543577473.589288
o,2,110492.0,1543577473.6094136
p,1,165738.0,1543577473.6723235
p,2,110492.0,1543577473.6723561
p,3,165738.0,1543577473.672369
c,2,110492.0,1543577473.7618263
c,3,165738.0,1543577473.909137
o,1,165498.0,1543577474.0756283
o,2,110332.0,1543577474.0833635
o,3,165498.0,1543577474.0870504
c,1,165498.0,1543577474.2416449
o,1,151764.0,1543577474.5764346
o,3,151764.0,1543577474.5844064
o,2,101176.0,1543577474.5957744
p,1,151764.0,1543577474.6788852
p,2,101176.0,1543577474.67892
p,3,151764.0,1543577474.6789372
o,1,109708.5,1543577475.0789802
o,2,73139.0,1543577475.0852318
o,3,109708.5,1543577475.0889666
p,1,109708.5,1543577475.1825874
p,2,73139.0,1543577475.1826358
p,3,109708.5,1543577475.1826482
o,1,143511.0,1543577475.5798335
o,3,143511.0,1543577475.5841916
o,2,95674.0,1543577475.5877635
p,1,143511.0,1543577475.6924148
p,2,95674.0,1543577475.6924734
p,3,143511.0,1543577475.692485
o,3,163182.0,1543577476.0521832
o,1,163182.0,1543577476.0571823
o,2,108788.0,1543577476.063175
c,2,108788.0,1543577476.2376127
c,3,163182.0,1543577476.3840106
o,1,189037.5,1543577476.5525455
o,3,189037.5,1543577476.5573506
o,2,126025.0,1543577476.5647676
p,1,189037.5,1543577476.665875
p,2,126025.0,1543577476.6659007
p,3,189037.5,1543577476.665913
c,1,189037.5,1543577476.7178874
o,1,116304.0,1543577477.0539935
o,2,77536.0,1543577477.059267
o,3,116304.0,1543577477.062914
p,1,116304.0,1543577477.1707923
p,2,77536.0,1543577477.1708138
p,3,116304.0,1543577477.1708229
o,1,174432.0,1543577477.554655
o,3,174432.0,1543577477.5607178
o,2,116288.0,1543577477.564128
p,1,174432.0,1543577477.6775098
p,2,116288.0,1543577477.6775377
p,3,174432.0,1543577477.6775513
o,1,131161.5,1543577478.0555165
o,3,131161.5,1543577478.060892
o,2,87441.0,1543577478.0645814
o,1,183245.5,1543577478.558729
o,3,183645.0,1543577478.5686166
o,2,122430.0,1543577478.5745265
p,1,183245.5,1543577478.6827013
p,2,122430.0,1543577478.6827269
p,3,183645.0,1543577478.6827362
c,2,122430.0,1543577478.744184
c,3,183645.0,1543577478.8889327
o,1,130559.0,1543577479.064899
o,2,86773.0,1543577479.0832498
o,3,130159.5,1543577479.0894
p,1,130559.0,1543577479.1907494
p,2,86773.0,1543577479.1907773
p,3,130159.5,1543577479.1907914
c,1,130559.0,1543577479.2250056
o,1,180625.5,1543577479.5604157
o,2,120417.0,1543577479.5637858
o,3,180625.5,1543577479.5668857
p,1,180625.5,1543577479.6956291
p,2,120417.0,1543577479.6956549
p,3,180625.5,1543577479.6956673
o,1,410835.0,1543577480.6433685
o,2,273890.0,1543577480.647963
o,3,410835.0,1543577480.6512065
p,1,410835.0,1543577480.7049904
p,2,273890.0,1543577480.7050498
p,3,410835.0,1543577480.705065
o,1,159091.5,1543577481.1511946
o,2,106061.0,1543577481.1583183
o,3,159091.5,1543577481.1656213
p,1,159091.5,1543577481.2318935
p,2,106061.0,1543577481.2319226
p,3,159091.5,1543577481.2319355
c,2,106061.0,1543577481.2607157
c,3,159091.5,1543577481.397307
o,2,88854.0,1543577481.6441638
o,1,133281.0,1543577481.6509347
o,3,133281.0,1543577481.6592388
c,1,133281.0,1543577481.7320862
p,1,133281.0,1543577481.7420688
p,2,88854.0,1543577481.7420967
p,3,133281.0,1543577481.7421098
o,2,88955.0,1543577482.1561193
o,1,131335.5,1543577482.1698272
o,3,133432.5,1543577482.186256
p,1,131335.5,1543577482.2632768
p,2,88955.0,1543577482.2633064
p,3,133432.5,1543577482.2633193
o,1,179055.0,1543577482.6474109
o,3,176958.0,1543577482.6512206
o,2,117972.0,1543577482.6552932
o,2,103087.0,1543577483.1596649
o,3,154630.5,1543577483.1642141
o,1,154630.5,1543577483.169259
p,1,154630.5,1543577483.2690215
p,2,103087.0,1543577483.2690506
p,3,154630.5,1543577483.2690635
o,1,179016.0,1543577483.651084
o,3,179016.0,1543577483.6545093
o,2,119344.0,1543577483.6585996
c,2,119344.0,1543577483.7793484
p,1,179016.0,1543577483.7836967
p,2,119344.0,1543577483.7837164
p,3,179016.0,1543577483.783725
c,3,179016.0,1543577483.903325
o,2,99857.0,1543577484.1557646
o,1,149785.5,1543577484.163091
o,3,149785.5,1543577484.1685636
c,1,149785.5,1543577484.2392974
p,1,149785.5,1543577484.2884715
p,2,99857.0,1543577484.2885091
p,3,149785.5,1543577484.2885253
o,1,155541.0,1543577484.6557672
o,2,103694.0,1543577484.6587534
o,3,155541.0,1543577484.6631658
p,1,155541.0,1543577484.7925825
p,2,103694.0,1543577484.7926025
p,3,155541.0,1543577484.792612
o,1,149539.5,1543577485.1562877
o,2,99693.0,1543577485.1612203
o,3,149539.5,1543577485.165086
o,1,212479.5,1543577485.6656587
o,3,212479.5,1543577485.678804
o,2,141653.0,1543577485.6892216
p,1,212479.5,1543577485.8072727
p,2,141653.0,1543577485.8073218
p,3,212479.5,1543577485.8073363
o,1,154119.0,1543577486.1624467
o,2,102746.0,1543577486.167608
o,3,154119.0,1543577486.1714606
c,2,102746.0,1543577486.285922
p,1,154119.0,1543577486.31304
p,2,102746.0,1543577486.3130612
p,3,154119.0,1543577486.3130703
c,3,154119.0,1543577486.4108229
o,2,92754.0,1543577486.668384
o,3,139131.0,1543577486.6783485
o,1,139131.0,1543577486.6831174
c,1,139131.0,1543577486.7479267
p,1,139131.0,1543577486.8182569
p,2,92754.0,1543577486.8182828
p,3,139131.0,1543577486.8182921
o,1,212040.0,1543577487.163606
o,3,212040.0,1543577487.1674767
o,2,141360.0,1543577487.1710014
p,1,212040.0,1543577487.3248756
p,2,141360.0,1543577487.324904
p,3,212040.0,1543577487.324937
o,1,139983.0,1543577487.6686034
o,3,139983.0,1543577487.706432
o,2,93322.0,1543577487.7122753
o,1,112216.5,1543577488.164712
o,2,74811.0,1543577488.1782296
o,3,112216.5,1543577488.1877491
p,1,112216.5,1543577488.3307424
p,2,74811.0,1543577488.330771
p,3,112216.5,1543577488.3307843
o,1,224209.5,1543577488.6653917
o,3,224209.5,1543577488.671682
o,2,149473.0,1543577488.6768675
c,2,149473.0,1543577488.7951086
p,1,224209.5,1543577488.851609
p,2,149473.0,1543577488.8516352
p,3,224209.5,1543577488.8516483
c,3,224209.5,1543577488.9175835
o,1,165114.0,1543577489.1671243
o,2,110076.0,1543577489.178983
o,3,165114.0,1543577489.1902435
c,1,165114.0,1543577489.2619216
p,1,165114.0,1543577489.4057899
p,2,110076.0,1543577489.4058132
p,3,165114.0,1543577489.4058237
o,1,152251.5,1543577489.6699271
o,2,101501.0,1543577489.6800091
o,3,152251.5,1543577489.6850255
p,1,152251.5,1543577489.9104047
p,2,101501.0,1543577489.910433
p,3,152251.5,1543577489.910446
o,1,295395.0,1543577490.7041235
o,3,295395.0,1543577490.7096205
o,2,196930.0,1543577490.7130299
p,1,295395.0,1543577490.7719562
p,2,196930.0,1543577490.7719872
p,3,295395.0,1543577490.7720015
o,1,130837.5,1543577491.205119
o,2,87225.0,1543577491.2103636
o,3,130837.5,1543577491.2138789
p,1,130837.5,1543577491.2765348
p,2,87225.0,1543577491.2765636
p,3,130837.5,1543577491.2765772
c,2,87225.0,1543577491.3066502
c,3,130837.5,1543577491.4306395
o,2,0.0,1543577491.706637
o,1,0.0,1543577491.709471
o,3,0.0,1543577491.7130423
c,1,0.0,1543577491.7929037
p,1,0.0,1543577491.8032148
p,2,0.0,1543577491.803244
p,3,0.0,1543577491.8032582
